n1,n2,sentiment
21343653,19747572,0.24437649539872106
269946558,18448384,0.14007953178815588
16146692,18448384,0.7281698223813736
507731256,34842246,0.28920703683246657
507731256,30311356,0.23122250476169226
347971482,18448384,0.4200149670716842
71036272,347971482,0.03135916025243907
19046653,497005469,0.22105863194040704
19046653,1433227584,0.406243560830593
21343653,61313751,0.1648861940421978
1890308449,158232890,0.4254936632289758
27503607,158232890,0.5422733195920553
21343653,478153611,0.3513999039723689
41981181,21343653,0.08317979792721614
66546898,1344539976,0.412560054765025
549600704,66546898,0.08406434985580298
233761277,62645216,0.18516720831409592
62645216,257939371,0.06061935101877604
319420349,62645216,0.1263911828839563
1912083895,497005469,0.38275598744156647
413470255,26519763,0.3719975037394144
231815020,26519763,0.43000911323773183
15097698,40532427,0.4026747251602876
478153611,58316145,0.04491587351230748
32071013,478153611,0.46185599264998195
88246253,13284722,0.24966055539900844
88246253,88784440,0.5642678110996863
158232890,1132189957,0.2894424638828511
319420349,158232890,0.28540187347784346
507731256,1890308449,0.23381206713091546
36654245,1890308449,0.524740625579337
52825836,492833134,0.03280936024032762
319420349,31703974,0.17080998188643673
20175865,31703974,0.27377099732598176
61015562,522718572,0.8195994164305445
24655764,158232890,0.5756870991900468
14410652,269946558,0.01370988395474626
22528309,269946558,0.1425326085880256
52944689,26519763,0.219574980716455
15734625,52944689,0.28516743475274076
116783980,564824282,0.12249523943681814
3232895802,564824282,0.40671491223183176
36654245,16667912,0.4189972052630047
1305543613,71036272,0.21973496013767232
379498878,206877842,0.6166081355935197
22052282,334988425,0.08328866514471818
64229716,16793287,0.11793453276886112
22181836,6742412,0.31817389000264673
36654245,6742412,0.5481668579688782
1923895026,1132189957,0.20069142936314685
24655764,26519763,0.42028693883821777
21343653,334988425,0.23450597095309633
492833134,334988425,0.4016216435684415
334988425,167621823,0.2643723239234093
118735414,167621823,0.3073235973514605
2720553168,522718572,0.10845581182945889
182550591,522718572,0.7459869072784807
41981181,497005469,0.37520095399564396
287903073,41981181,0.33728637730685224
127486569,1344539976,0.2692285548877752
15790186,20251654,0.11018193209142797
15790186,88246253,0.11456640194016675
127486569,222695674,0.296895561909452
907258501,222695674,0.1705141481516543
282695161,222695674,0.2460048582578118
15905092,31703974,0.28240175217642755
564824282,602807375,0.45981218218784303
59491108,564824282,0.01070039437042928
1912083895,13284722,0.062012121020624214
347971482,497005469,0.294605063218743
6742412,347971482,0.19672313964561652
26519763,1132189957,0.27472389677621056
61015562,26519763,0.3963238980262705
17955706,602807375,0.5058717356480879
61664932,17955706,0.5255495461173539
86177206,334988425,0.5377788462725204
28731961,26519763,0.36244777066397077
16317603,18169110,0.07352448466709707
20175865,16146692,0.4693688891631947
27944689,20175865,0.45349991640020526
347971482,272490401,0.49056705815546864
233761277,272490401,0.5971773343667997
16317603,17850268,0.018257397765445892
16317603,15751083,0.40126913116274493
393577394,602807375,0.4642539296261299
492833134,19747572,0.5686654079595542
22643800,233761277,0.6694745431893938
1923895026,158232890,0.43780783804098866
28731961,34842246,0.15574704156269792
182550591,28731961,0.16290837360630306
20823648,21343653,0.4982695425898263
549600704,269946558,0.6045687199894989
21343653,206877842,0.6122949944940373
27503607,66124619,0.11015484198533948
17824265,66124619,0.4237563415692187
1536617431,257939371,0.14779003673504515
22509548,619215615,0.5874738332103301
16272310,22509548,0.6974161101525552
20175865,26519763,0.08989991361186753
71036272,334988425,0.36701120267860216
32071013,1923895026,0.41471449541729016
41981181,32071013,0.3972698251884568
18492940,18169110,0.4452803824610636
204183944,18492940,0.19663276988272835
319420349,226409888,0.6012844881685324
6742412,18169110,0.0287624562545953
19046653,6742412,0.34311964680168044
907258501,233761277,0.13341650559262036
1305543613,233761277,0.4337607985820848
177702195,233761277,0.13419016957582633
88246253,233761277,0.11990900666502038
61015562,836914616,0.13138574222195387
22509548,319420349,0.5180167323058646
88246253,17850268,0.0948306733455394
30311356,59491108,0.09718169254200291
30311356,17422976,0.2070131271806112
66124619,497005469,0.4723961767046313
27503607,619215615,0.18026868562300258
421344061,27503607,0.21002940818759247
269946558,15097698,0.5123322876344701
182550591,15097698,0.21399303761260796
222695674,40532427,0.37510352859472357
31703974,40532427,0.3397031043801792
1202205522,40532427,0.5490723846523374
88246253,1912083895,0.3226613301188614
245399797,88246253,0.17532523424768365
14410652,522718572,0.18914767371709695
14410652,1130537934,0.6678793699733864
30311356,21343653,0.2662934843647206
30311356,492833134,0.02875907060685819
30311356,16146692,0.2260425845154739
118735414,31703974,0.1905265983964599
182550591,31703974,0.2230069962209584
21343653,619215615,0.23783599683755824
21343653,882947018,0.3642491730808399
21343653,222695674,0.31272590741535855
17850268,118735414,0.03429370822168461
20175865,836914616,0.43686585346203544
245399797,61015562,0.18572766436334545
245399797,22528309,0.6373797663471208
347971482,17606369,0.20969933444591388
492833134,16146692,0.13762562072999893
27944689,492833134,0.6630906905583442
226409888,24868543,0.20919931211812973
52944689,24868543,0.25793277428090444
116783980,347971482,0.2408942978665504
21343653,1706026082,0.2174221830348069
21343653,158232890,0.21483626802824107
478153611,222695674,0.14322389085989634
119775366,210427918,0.195444109136865
228554424,119775366,0.08846633850892555
35603124,334988425,0.15891209619843044
882947018,66546898,0.04071423666439384
20175865,347971482,0.2662321419090755
907258501,347971482,0.1874771446570034
379498878,222695674,0.330998868891807
379498878,19747572,0.3178320220586866
490706800,52944689,0.4553324292243084
15790186,1912083895,0.2802027265817121
21343653,319420349,0.1869351518050274
24655764,564824282,0.12561655262736632
549600704,564824282,0.02787569897025973
21343653,127486569,0.09207452227409958
16667912,40532427,0.3655470022128876
443297726,32071013,0.42090119415252547
32071013,71036272,0.39080423001930725
1433227584,71036272,0.3776153119785527
19046653,522718572,0.4786939992696933
1527558726,21343653,0.1529037901743073
61015562,59491108,0.1301670952552217
32071013,61015562,0.5005269248130424
52944689,1255179128,0.21849773187773888
52944689,19747572,0.23509111000230304
16793287,1305543613,0.11549789929111663
421344061,86177206,0.21980023607031304
282695161,26519763,0.5163286772662401
27503607,26519763,0.4890039028113933
18492940,1890308449,0.3845326626576289
18492940,9082922,0.17507013570870766
581518524,177702195,0.1622338811994432
48050455,127486569,0.23014469189421147
379498878,48050455,0.39016645484248225
3232895802,1344539976,0.2761554430953699
3232895802,24868543,0.22299834897908594
19747572,6742412,0.515297872574935
233761277,564824282,0.1293382183494312
21343653,1255179128,0.22041278490918417
27503607,19747572,0.5504267241578461
86177206,24868543,0.5425605712455784
319420349,86177206,0.2676732621904043
18492940,158232890,0.2809153437984248
257939371,602807375,0.30046394237975926
19747572,127486569,0.42075144306668993
252398355,80940214,0.2138421304017917
252398355,245399797,0.06506317539642015
86177206,158232890,0.4284816324895384
14410652,16667912,0.5658037602167849
35603124,222695674,0.4046387484927522
24868543,66546898,0.6089992673842414
14662354,66546898,0.1517654125795252
1132189957,602807375,0.33491192043078655
1255179128,602807375,0.059562958201864816
32071013,116783980,0.4422626722000884
86177206,18448384,0.47873532366928345
41981181,20175865,0.20449538184502522
1433227584,20251654,0.16118470815403618
245399797,1433227584,0.20526377913164762
21343653,118735414,0.38228721844864055
21773704,21343653,0.2773416736636684
15905092,40532427,0.3079466952760812
48050455,40532427,0.5170277040457686
231815020,15097698,0.6964584958000039
250497146,1912083895,0.3355958599791001
549600704,40532427,0.42051124983818605
21343653,836914616,0.41897587624876115
413470255,62645216,0.205749096267333
379498878,62645216,0.19274654474997566
6742412,67026176,0.47423354944824214
15905092,393577394,0.36954609460302196
838006482,26519763,0.39552359317178215
127486569,564824282,0.27262014609553414
127486569,15097698,0.11332053402655301
14410652,17606369,0.5778547779898259
22052282,14410652,0.15973281074105847
21343653,522718572,0.5684011777835375
264257730,21343653,0.2796900105188786
19046653,233761277,0.4483370328214331
52282776,233761277,0.06775423500459843
1360615250,80940214,0.1758667024566686
16146692,34842246,0.258797392891951
907258501,34842246,0.14243601279850412
16793287,18169110,0.3052202153514992
52282776,16793287,0.3101809352255707
15905092,24868543,0.3617344880249904
41981181,334988425,0.3186726639251073
41981181,269946558,0.35815582431205595
492833134,319420349,0.24413303150741378
379498878,319420349,0.11916648169083416
492833134,123481439,0.7805469353096309
54744689,369534928,0.337888315170448
52944689,17606369,0.2954800817237581
52944689,1923895026,0.24405177553237295
66546898,564824282,0.04970696426178423
1890308449,564824282,0.11643893487553288
21343653,393577394,0.3785751446943328
1912083895,59491108,0.23820517857644224
59491108,127486569,0.27512361291239074
177702195,127486569,0.0939926107275071
32071013,13284722,0.38269808686346457
19046653,13284722,0.22067222030104863
86177206,15097698,0.1364424610589959
30311356,86177206,0.12849134609721627
24868543,1344539976,0.1639032648657788
35603124,379498878,0.12723682007937676
733263122,14622223,0.27812586106087306
177702195,52944689,0.08613879987980322
27503607,123481439,0.744911837064682
1433227584,1912083895,0.3083196319704839
1433227584,20823648,0.6824494323364215
492833134,61313751,0.15041377417289484
15905092,1255179128,0.32461224813093265
334988425,222695674,0.43494432213762946
319420349,6742412,0.36214857492011476
28731961,18448384,0.5635851376454851
27676828,28731961,0.601024089358977
619215615,347971482,0.26829276194124174
379498878,123481439,0.4646681788736788
34842246,1132189957,0.27362995617540287
177702195,34842246,0.12794155802319424
18492940,478153611,0.42461593077487786
52944689,123481439,0.46196517961240335
52944689,319420349,0.05075786770524953
1912083895,15905092,0.16245449842795748
59491108,66546898,0.18494411529020066
30311356,127486569,0.23435429750099657
30311356,549600704,0.14738617488494477
492833134,836914616,0.18715750874838513
492833134,549600704,0.05230686410881862
226409888,34842246,0.6460694894514614
61015562,226409888,0.801389480853035
48050455,6742412,0.0276124996051759
581518524,21343653,0.15366210147261464
379498878,26519763,0.0897924449664945
15734625,379498878,0.4706661179257632
59491108,15097698,0.1830768458643235
116783980,86177206,0.02677996540198495
882947018,86177206,0.01913845678301515
116783980,18448384,0.5233602130713849
569244581,245399797,0.8103630239120871
16018516,245399797,0.6631173346372987
569244581,16317603,0.8042156510396695
569244581,88246253,0.6609705156681099
6742412,269946558,0.5609038255554726
104362261,269946558,0.5737195776563572
21343653,18169110,0.391099868616247
22509548,16146692,0.7967695128380938
39508427,22509548,0.6624109675993057
522718572,334988425,0.36027786348516655
347971482,564824282,0.21142085498228874
71036272,61664932,0.4154268633666416
14410652,206877842,0.30489119346486276
421344061,492833134,0.2800840702046119
1265149364,492833134,0.5670285145914061
233761277,59133139,0.45461667416728757
1912083895,52944689,0.124497679052237
413470255,1344539976,0.40781181030042996
619215615,15905092,0.16402251099430393
116783980,15905092,0.27722806904684844
394166747,282695161,0.19385746041678759
17198100,282695161,0.5526580696352407
497005469,1344539976,0.18442661309277653
177702195,1344539976,0.3888653369811826
22052282,1912083895,0.20521186735864974
104362261,52944689,0.2690736365757534
16317603,20823648,0.6817614665364324
64229716,20823648,0.46202548719856107
15097698,564824282,0.19006727303979817
21343653,15097698,0.27023129290697
17824265,233761277,0.4315680507962294
17824265,71036272,0.21538564849425662
399596991,177702195,0.3471820481133683
16793287,71036272,0.14458223695338462
104362261,22509548,0.594071359480091
1344539976,17955706,0.47498084985643013
581518524,1344539976,0.24313891946933722
334988425,564824282,0.45287591152576473
549600704,334988425,0.4883158476158773
30311356,22509548,0.6905582491487368
245399797,497005469,0.4514476617281596
6742412,34842246,0.08681944486533767
61015562,31703974,0.18006349227135457
104362261,379498878,0.37583912909194406
14410652,15097698,0.563116829073453
30311356,14410652,0.48349525226769735
32071013,18169110,0.5704124435859868
32071013,24655764,0.5918442998417577
269946558,18169110,0.551096705482523
6742412,18448384,0.555489008468935
334988425,18448384,0.12067145716646942
549600704,1923895026,0.07448467903658758
127486569,80940214,0.22447246570233295
16317603,1433227584,0.13417570375278332
26519763,222695674,0.40149604408453526
52944689,425937551,0.3229314428810843
20823648,20251654,0.7384491412832357
52282776,20823648,0.6301414506473527
1433227584,14410652,0.5897352103306376
492833134,393577394,0.2150849307038782
492833134,62645216,0.13112717930720144
104362261,127486569,0.1848752603103054
17976923,15097698,0.6397812997639716
66546898,17955706,0.07858089062732476
66546898,40532427,0.3389058038549693
14410652,61313751,0.508671469388719
14410652,319420349,0.4705903345402078
19747572,222695674,0.509640013362023
19550464,86177206,0.26651377267793674
117082566,1344539976,0.5658718565083498
1890308449,80940214,0.13804265685937148
71036272,118735414,0.2543744674891645
28731961,127486569,0.20506880224996615
20175865,28731961,0.34383067790281147
61015562,19747572,0.5166240043267627
27503607,1923895026,0.16599601437359626
22509548,26519763,0.42896483294589544
52944689,15097698,0.20656880406177702
379498878,549600704,0.3615474989132713
35700018,549600704,0.30551736775996613
15097698,66546898,0.16297835629949836
347971482,127486569,0.14594359860732256
86177206,18169110,0.12000078892185098
1890308449,18169110,0.25218923708295493
15790186,16793287,0.20253129339227322
882947018,15905092,0.2883095347982427
61015562,882947018,0.10126477595099434
17422976,127486569,0.1712389421853223
20175865,24868543,0.2852049141236035
27676828,1130537934,0.648816560735154
758110538,27676828,0.7155353026685318
478153611,15097698,0.08804925875428013
16667912,1923895026,0.05810062813521576
52282776,16667912,0.18887904507953804
127486569,26519763,0.2592323122216098
22509548,118735414,0.6012267201199099
836914616,17606369,0.21623742851639838
27503607,347971482,0.3035060249630855
27503607,1706026082,0.21650127102229436
222695674,18448384,0.46374081040227977
27676828,222695674,0.5457953779526805
27503607,15097698,0.22155937473080886
48050455,836914616,0.09784202374920425
379498878,836914616,0.4873380409827583
17850268,66124619,0.18149025314930495
245399797,22052282,0.4638883150976307
26519763,18448384,0.2489104649572516
14410652,478153611,0.5345972250810236
16317603,14410652,0.6439360304429121
35603124,20175865,0.0675872386047121
24655764,86177206,0.14102690193286907
287903073,86177206,0.429753704007001
16045956,1305543613,0.4181243952992147
59829817,16045956,0.21826987788179175
27944689,62645216,0.5561983080709888
182550591,1706026082,0.14040597987019954
104362261,182550591,0.13367490874953247
30311356,118735414,0.0819445724009959
30311356,421344061,0.2986242575333561
16045956,16317603,0.20671808201639288
443297726,522718572,0.5072756949137083
443297726,19046653,0.17614439967055306
17422976,34842246,0.17376254045036654
369534928,7004382,0.0016208778605397974
18492940,66546898,0.4228824348238412
18492940,3232895802,0.04013410937266358
20175865,118735414,0.29745768676383816
22181836,118735414,0.2990556882568641
35603124,226409888,0.3651890983202552
158232890,602807375,0.11992584043620069
478153611,564824282,0.07607848450395466
21343653,26519763,0.19896365248624234
21343653,24655764,0.43062021699728165
619215615,127486569,0.2188684084316811
41981181,80940214,0.23015802081424916
21343653,58316145,0.3437603866833484
14622223,13284722,0.2983910649829627
14622223,369534928,0.20290386125251383
24655764,233761277,0.21710095478824595
15996925,250497146,0.18928860725422078
27944689,118735414,0.7306566954224952
182550591,118735414,0.14885944261168613
478153611,40532427,0.3173625707111913
19046653,17850268,0.43004861013152285
125186206,1912083895,0.48385326649826904
16272310,492833134,0.21449319729173147
16317603,492833134,0.11470239954267583
233761277,158427758,0.36206981761370516
581518524,379498878,0.07421704307860087
16272310,549600704,0.2078044908798917
21343653,269946558,0.3918958470120878
17850268,269946558,0.7187545041798816
425937551,127486569,0.25049811370144814
41981181,425937551,0.18159720193155682
16317603,347971482,0.30526308689842113
15790186,32071013,0.427408566582759
41981181,24655764,0.3030514119959956
41981181,14410652,0.37211594632609296
2302214911,71036272,0.035572758855593696
16272310,619215615,0.11193198431855189
41981181,22509548,0.3699513437284049
2720553168,40532427,0.35878695583556774
28731961,40532427,0.3958786489290791
425937551,18448384,0.5293798991485889
250497146,425937551,0.1675617407874136
16667912,48050455,0.09969582031214623
88246253,16667912,0.13638813755979132
14410652,67026176,0.1745597170401771
59829817,497005469,0.33381068406717834
59829817,1912083895,0.1854375283901841
222695674,602807375,0.4331139217963307
250497146,6742412,0.15215745518290125
250497146,1890308449,0.15473752427969908
19747572,86177206,0.49352308714514465
27944689,66546898,0.6622187600369513
27944689,127486569,0.47053211852483184
1923895026,1344539976,0.5192907369645612
282695161,1923895026,0.24268777090738355
86177206,17606369,0.13585728630517602
17850268,347971482,0.33534548210703446
17850268,86177206,0.11969981198741052
13284722,522718572,0.4837308589376415
347971482,1923895026,0.15701020070872812
490706800,272490401,0.1523074973324153
64229716,1433227584,0.3830563423801307
118735414,58316145,0.10466529051992289
16793287,61664932,0.4050562838811874
16317603,32071013,0.48943122431703723
17606369,158232890,0.4423059824826403
16667912,61664932,0.5493252761047175
19046653,66124619,0.33239635406232865
22643800,15905092,0.564229133817742
250497146,16667912,0.15628322292492025
490706800,127486569,0.4381025806862806
3232895802,1923895026,0.33636275537170507
182550591,1923895026,0.2281813314551716
182550591,1255179128,0.518281148409536
182550591,24655764,0.11747022608559
16146692,40532427,0.5058887612047535
16146692,127486569,0.32399461251664086
86177206,34842246,0.06437892949395876
35603124,34842246,0.38309741902259375
16793287,334988425,0.2867865526736732
16146692,226409888,0.8667005036888458
41981181,1912083895,0.1721443214694137
116783980,257939371,0.2476860334347263
116783980,6742412,0.07617861718740479
497005469,1132189957,0.29279127446391773
20175865,17606369,0.3069960870340084
27944689,22509548,0.10163073811214185
16146692,15905092,0.40189118264867546
24655764,17606369,0.06264119461298312
413470255,18448384,0.6145699378070004
14410652,24655764,0.6437662727599274
39508427,52944689,0.24745567387747971
3232895802,347971482,0.1583982636111986
27503607,48050455,0.13768413534319507
177702195,62645216,0.09051803401127942
1433227584,41981181,0.40612455683959303
16793287,1433227584,0.2753289109188575
1923895026,564824282,0.09422297148697735
61313751,334988425,0.4256241922662396
27503607,334988425,0.5740200532616693
9082922,347971482,0.1855268806382034
64229716,347971482,0.06454462724979694
26519763,257939371,0.2595146470105502
182550591,24868543,0.5697698289670278
14622223,16317603,0.5254372002979497
61015562,13284722,0.37065855133559794
61015562,619215615,0.1256318640392823
379498878,24655764,0.4632381607158633
16146692,61313751,0.3171907205122332
347971482,522718572,0.5208720741981294
35603124,522718572,0.3520198396491507
36654245,34842246,0.41231310215712536
36654245,282695161,0.5240102017469486
245399797,80940214,0.15076247042234714
1060487274,269946558,0.6105167875071384
16793287,269946558,0.4081521564905733
24655764,257939371,0.3886210573578594
522718572,1255179128,0.4076710636850211
16667912,334988425,0.4211047688269373
1130537934,222695674,0.15982479771167166
269946558,564824282,0.4879870898257401
14410652,118735414,0.6310927408012643
369534928,269946558,0.1117339331747616
52944689,16146692,0.46946945943417706
27503607,16146692,0.14263113061956045
443297726,88246253,0.2593917288898791
581518524,52944689,0.10384918096828523
205889882,52944689,0.3023643018651922
39508427,21343653,0.3091790841506586
20251654,61664932,0.5348841276618892
882947018,19747572,0.538183967706718
34842246,26519763,0.3135072420909899
233761277,206877842,0.8200749902696871
226409888,158232890,0.2549890273041982
226409888,118735414,0.6646999650825011
22509548,158232890,0.1748815270199191
52825836,86177206,0.1007383072534878
1360615250,27503607,0.20120678544318424
15751083,1360615250,0.3063763627027873
252398355,18169110,0.13747794401962837
252398355,88246253,0.13667292374270612
36654245,71036272,0.22057900750741696
319420349,619215615,0.3094319963323052
26519763,40532427,0.10127764465747577
116783980,272490401,0.6858255076753974
52944689,116783980,0.21131236590645255
492833134,272490401,0.5707758271656636
20823648,492833134,0.723837044218328
399596991,61015562,0.11591245808750178
22528309,59133139,0.22785124731941872
22052282,22528309,0.27364507810824706
86177206,127486569,0.2942009585715048
61015562,28731961,0.11924945128890489
30311356,3232895802,0.40764523997899255
838006482,1132189957,0.5350756965486951
16793287,20251654,0.3209707804709913
334988425,31703974,0.39758902353318776
52944689,334988425,0.2602794043762142
492833134,59491108,0.06379337380018173
282695161,59491108,0.2676200110167333
59829817,20251654,0.18169616772215094
59829817,1305543613,0.1440673155198054
379498878,347971482,0.2597160914630427
16146692,62645216,0.28310502122129355
18492940,62645216,0.2632907363550611
32071013,907258501,0.527804905174566
22052282,1890308449,0.4786751742430244
16045956,16793287,0.3309585231580707
71036272,40532427,0.3038207087026826
71036272,1255179128,0.28700988613769146
177702195,1923895026,0.18449547798045415
250497146,269946558,0.6206908831108768
581518524,27503607,0.3019652365655775
9082922,116783980,0.20391313413063797
413470255,15097698,0.1365137798729497
20175865,413470255,0.3721082337948895
319420349,167621823,0.12945175167249814
1433227584,269946558,0.6816189668006709
127486569,17606369,0.3115092732559115
19550464,26519763,0.22764971674405546
1202205522,206877842,0.8708432254352011
478153611,123481439,0.7767003923058882
478153611,28731961,0.09697881373158855
20175865,838006482,0.2838206347470289
24655764,347971482,0.29558065537887207
1890308449,24868543,0.47253384944069743
811783063,1344539976,0.40843011384056677
811783063,245399797,0.7172763162682485
118735414,1132189957,0.29673568081331136
347971482,61664932,0.42349326168007495
206877842,602807375,0.41756900825172794
32071013,522718572,0.2165303996927943
24655764,1923895026,0.2314686949124504
24655764,61664932,0.7501360845625346
205889882,250497146,0.081052139939216
205889882,17824265,0.3972033638694713
233761277,167621823,0.22008142164514088
21343653,116783980,0.2700180507064107
18448384,602807375,0.1495418380940768
17422976,35603124,0.29088481033767555
58316145,602807375,0.42574050104787686
379498878,31703974,0.2763102847410506
1130537934,379498878,0.49500599671020706
319420349,34842246,0.19596295937830896
104362261,34842246,0.12544730999365925
27944689,379498878,0.432304666545043
16793287,369534928,0.2373834781164091
71036272,269946558,0.40076177771871946
838006482,1344539976,0.19307779623300797
413470255,838006482,0.5976105295254918
1923895026,17955706,0.1477464700789287
16272310,379498878,0.4019566357017174
1202205522,127486569,0.391401040497214
48050455,15905092,0.3569661541380581
32071013,1344539976,0.11133914534820698
36654245,233761277,0.4419834619771069
16793287,16667912,0.21967770999682124
27944689,35603124,0.3829184668269882
15905092,62645216,0.16429700642308867
125186206,497005469,0.31706378294792525
733263122,88246253,0.6508567864820743
1305543613,6742412,0.429613370119201
1305543613,1912083895,0.24147304626063887
66914769,632133098,0.20051597343282232
99580679,66914769,0.14074957398206112
15966651,319420349,0.21445538125649816
233761277,334988425,0.4740654662007403
490706800,27503607,0.7539605478220586
1344539976,222695674,0.4424962780494939
245399797,41981181,0.28574305929820343
17850268,62645216,0.328583910621833
17850268,226409888,0.7448171127178129
20175865,319420349,0.17148129849492239
64229716,319420349,0.012975861881521793
334988425,206877842,0.4942076247879201
17198100,22052282,0.09838261743815127
2302214911,52282776,0.3273818902333702
497005469,40532427,0.20431955734095134
3232895802,158232890,0.2559761979027229
16045956,269946558,0.54061834969222
438019172,167621823,0.23819737312758563
52944689,438019172,0.2824404011538331
21343653,2720553168,0.3678403429772094
907258501,2720553168,0.5974009658587631
1923895026,40532427,0.3721149026872443
19747572,18448384,0.16188460649084824
282695161,19747572,0.6221995863596735
16793287,19550464,0.030127315916661696
118735414,62645216,0.2758689533172124
41981181,61664932,0.5086113350448481
15790186,14410652,0.6208512117257023
21343653,31703974,0.2803496250262451
18169110,602807375,0.4625786179196436
30311356,15905092,0.23870322049366866
15966651,1255179128,0.13745040144462084
252398355,9082922,0.2749503943896098
15905092,158232890,0.402941260660916
15905092,59491108,0.18896247400636135
478153611,18448384,0.5838561619324575
399596991,22181836,0.38678516566053855
319420349,66546898,0.24856281877404499
1130537934,27503607,0.10092287061347796
21343653,272490401,0.4487252097846677
99580679,65498467,0.10814539405276186
99580679,56390535,0.3757372827980688
205889882,15905092,0.2722774536994545
15996925,1912083895,0.24031967311496677
1912083895,522718572,0.5128664813660156
425937551,40532427,0.4457149589576163
250497146,233761277,0.20588330385855183
492833134,438019172,0.14772071984783552
61313751,1255179128,0.43825582488437503
20175865,334988425,0.2721070860115198
492833134,116783980,0.1404720099698363
245399797,19046653,0.4246896545431995
16272310,27503607,0.16797066216789402
443297726,245399797,0.24909189042136523
16146692,86177206,0.1727739231493964
2720553168,1132189957,0.5393294153302942
66546898,257939371,0.2562011470857058
1202205522,257939371,0.42919498324462246
71036272,59491108,0.2873429980530762
20175865,123481439,0.4785336348597262
20175865,269946558,0.35137586042270086
24868543,40532427,0.27890121644824484
17422976,16146692,0.21309181147250464
245399797,334988425,0.5446364486639245
17422976,66546898,0.0706334045480619
158232890,18448384,0.031727030942575826
490706800,158232890,0.22388034391753178
347971482,158232890,0.41888479410675866
492833134,15097698,0.10696365449574398
19550464,16667912,0.28683542332305934
35700018,206877842,0.5519269888192194
204183944,497005469,0.2825666639301328
116783980,127486569,0.2393138846112189
22509548,177702195,0.4265068709165859
67026176,1656057482,0.12247558843448433
319420349,67026176,0.21721099840174854
394166747,14410652,0.5786552895433447
17422976,27503607,0.18099643919624683
17422976,231815020,0.609466933174724
127486569,24868543,0.4470945087724504
16317603,6742412,0.17250049219155103
22528309,1360615250,0.6875731642626848
269946558,334988425,0.23135041561496325
490706800,379498878,0.32308198823517903
1305543613,13284722,0.2616321164989237
1305543613,16667912,0.2794410423330086
15790186,34842246,0.1374273484523555
32071013,3232895802,0.284619663883239
61313751,34842246,0.2050982600448305
15905092,118735414,0.31179797635566875
264257730,492833134,0.43698550646934753
16317603,86177206,0.12670505259893214
15097698,158427758,0.23791462198131239
22052282,15097698,0.4525008298091746
66124619,1255179128,0.5330987729981922
127486569,158232890,0.4193769699864171
319420349,127486569,0.030990676134619154
71036272,379498878,0.20276217901712656
22181836,61313751,0.1896385188317061
16793287,1912083895,0.029564653089445156
282695161,123481439,0.878924892925442
15751083,282695161,0.3329243529686967
21343653,838006482,0.42473848943340436
26519763,602807375,0.1151476120008979
52944689,158232890,0.29891648971492285
16272310,158232890,0.6458788660615348
228554424,25080063,0.04515011867961804
25896141,25080063,0.17809425964789025
177702195,40532427,0.27258513727689065
1536617431,177702195,0.03614479628586262
15734625,347971482,0.33364534046047983
379498878,28731961,0.2943917686847759
205889882,71036272,0.24744453418865192
86177206,59133139,0.37873205158079665
1433227584,86177206,0.20954955418392718
71036272,497005469,0.3919867062473769
19046653,1890308449,0.27570893272215147
282695161,347971482,0.2908315282175871
24868543,222695674,0.45822194047010945
182550591,222695674,0.2092362762410591
16272310,127486569,0.2597041011905031
811783063,59491108,0.6758331951051934
245399797,18492940,0.46229180544896087
379498878,2720553168,0.3815254383599268
425937551,61664932,0.6165268992929094
27503607,425937551,0.09269866677286775
52944689,347971482,0.16848612238229393
22509548,62645216,0.4664563974436642
250497146,18169110,0.06097794331207613
379498878,1923895026,0.36689351211983073
522718572,61664932,0.15534898882402215
88246253,80940214,0.1932133515324881
16667912,522718572,0.6413133154398494
35700018,478153611,0.3991071378947767
1360615250,413470255,0.04537922856426092
48050455,86177206,0.15828042543171192
334988425,26519763,0.2406597925860941
15996925,245399797,0.18706351720733982
22509548,61313751,0.5490305406723789
811783063,19046653,0.4303032124119866
67026176,206877842,0.5347407460987023
14662354,206877842,0.7915106518865707
16272310,86177206,0.1374125304426685
758110538,282695161,0.15549901344010836
245399797,1890308449,0.0725110137818287
369534928,334988425,0.0074163807751894
22509548,24655764,0.7154501407600826
1305543613,41981181,0.1766789751749527
15905092,17606369,0.3405468433929822
231815020,17606369,0.7470588420811706
492833134,24655764,0.17469370310385854
19550464,6742412,0.3689869318869168
61664932,272490401,0.14654901200633985
1360615250,67026176,0.4405782720354924
158427758,17955706,0.28391271968390563
15734625,24655764,0.12946089373670594
24655764,127486569,0.31110035468099173
287903073,21343653,0.23632163359492017
59829817,15790186,0.2769457476187754
27944689,319420349,0.5890000698054817
2302214911,497005469,0.2862294603688492
18492940,61664932,0.3276492861947748
59491108,17606369,0.15650614602383486
421344061,15905092,0.42037591181835837
421344061,379498878,0.4790330692495711
3232895802,24655764,0.3422088757955161
492833134,222695674,0.12658639462242405
492833134,31703974,0.12573129498427563
9082922,272490401,0.49395469427788347
22181836,9082922,0.050872750172908314
23978578,56390535,0.16917963788592544
99580679,23978578,0.31001423283713475
421344061,21343653,0.5178939245708299
1305543613,88246253,0.36763013822344737
233761277,28731961,0.10852458544305185
67026176,564824282,0.375849154265753
6742412,15097698,0.17188432986346788
52944689,882947018,0.27228537554652854
16667912,15097698,0.11882250253631528
52282776,369534928,0.3944205673795316
335537750,52282776,0.3033135705570723
16667912,123481439,0.7237569147464121
